index_label,addTime,content,gender,id,uid,uname
1024,2019-06-09 05:42:06,g767饿的不行,1,206117301321,2174747398,果断的尉迟芸儿
1025,2019-06-09 02:28:50,她,1,206113523221,2444946591,南巷旧友_wx1908
1026,2019-06-09 01:41:22,听盘尼西林的歌，有加州旅馆的感觉,1,206112022721,2412000998,西蒙。海耶
1027,2019-06-09 01:27:03,如果中国摇滚不被流行束缚，中国的摇滚就不会死，不要以为乐队里有电吉它，电贝司就摇滚了，满心期待这个节目会把中国摇滚推向一个历史新高，看了一会我的心死了。面孔评分那么低，好伤心真正的摇滚居然被忽视，,1,206111325521,1260964534,隐者的小跟班……
1028,2019-06-09 01:20:13,左声道,0,206110931021,1258621401,wawawading
1029,2019-06-09 00:12:55,太棒了,1,206102932521,1394559905,善づ
1030,2019-06-08 23:54:07,盘尼西林柠檬树,0,206099614321,1618422623,喜欢骑行de赫连婉丽
1031,2019-06-08 23:40:56,那些年轻小鲜肉，就应该叫煞笔乐团！侮辱,0,206098123921,2021921768,夏_qq1581
1032,2019-06-08 23:12:44,希望节目组可以请BEYANGD来节目唱一个！！顶起来！还念经典！！,0,206094659621,1636708576,超爱吃橙子的东宫嘉丽
1033,2019-06-08 23:06:25,别说说唱了，摇滚也不太待见练习生,0,206093837221,1492726863,清晰半身
1034,2019-06-08 22:44:51,问五月天怎么不来的，真是无语了,0,206090968321,2379189498,loverpangmao
1035,2019-06-08 22:14:07,太片面，黑豹呢？伍佰呢？二手玫瑰呢？,1,206086668821,1487095330,喜欢阅读的壤驷飞捷
1036,2019-06-08 21:36:25,怎么成为大众乐迷,1,206081608521,2351365602,T31415925
1037,2019-06-08 20:19:18,专门来看高晓松哥哥的[微笑],1,206072492021,2012637372,我想我是海1229
1038,2019-06-08 20:05:35,万青。,1,206071204021,1679049149,用户641441bd
1039,2019-06-08 20:04:58,我再提一个，不知道的，杀手锏乐队。,1,206071120721,1679049149,用户641441bd
1040,2019-06-08 20:04:00,如果说练习生的话。算了。,1,206071019021,1679049149,用户641441bd
1041,2019-06-08 20:01:07,草莽,1,206070731421,1679049149,用户641441bd
1042,2019-06-08 19:59:00,低苦艾呢,1,206070468321,1679049149,用户641441bd
1043,2019-06-08 19:51:08,还有九宝,1,206069650621,1679049149,用户641441bd
1044,2019-06-08 19:48:34,00👃,0,206069364421,1747165915,惜颜aini
1045,2019-06-08 19:47:36,音乐真是一种神奇的语言，可以穿越长长的时空，让不同经历不同年龄的人交汇在一起。,0,206069315221,1285658773,渺133
1046,2019-06-08 19:47:09,衣湿呢,1,206069223621,1679049149,用户641441bd
1047,2019-06-08 19:45:47,丢火车在哪里？,1,206069059921,1679049149,用户641441bd
1048,2019-06-08 19:13:52,我觉得花儿乐队是最好的但是不在,1,206065868621,1318779919,坏坏liu广广
1049,2019-06-08 19:12:54,没有黑豹么？,0,206065783121,1721533510,老干妈和火锅
1050,2019-06-08 18:56:30,青峰爱死你了,0,206064323121,1721533510,老干妈和火锅
1051,2019-06-08 18:56:00,青峰我来了,0,206064286021,1721533510,老干妈和火锅
1052,2019-06-08 17:45:02,是88→还是热怕！！,1,206058233321,1378105230,lily_woo2014
1053,2019-06-08 17:13:06,二手玫瑰，黑豹，九宝乐队咋没有,1,206055231221,1358000989,酷大白啊！
1054,2019-06-08 17:05:45,不喜欢太多不真实的东西,0,206054558221,2666313571,嘎嘎鸭嘎嘎笑
1055,2019-06-08 16:52:23,怎么没有黑豹乐队呢,1,206053446421,1358000989,酷大白啊！
1056,2019-06-08 16:47:34,年龄大真的不是缺点，真的是财富，沉淀，说话的话办的事，和小孩们绝对不一样，喜欢喜欢💕，分数不能衡量音乐,0,206052987621,2666313571,嘎嘎鸭嘎嘎笑
1057,2019-06-08 16:26:16,为啥没有五月天,1,206051106721,2144045276,宝藏男孩岳云鹏
1058,2019-06-08 14:06:45,黑豹呢,0,206038892821,1244072072,夕阳儿丶
1059,2019-06-08 14:06:33,唐朝呢,0,206038909321,1244072072,夕阳儿丶
1060,2019-06-08 13:42:28,这不是弹幕啊,0,206036490521,1604325538,喜欢打乒乓球の濮阳玉琲
1061,2019-06-08 13:35:26,鹿先生乐队给社会一种积极的生活导向，使喜欢他们的歌迷对生活更充满信心，推动喜欢他们的歌迷对美好生活的向往！不管有没有获得好的名次，一直支持鹿先生乐队，加油！,1,206035797621,1737172404,有哈哈少年
1062,2019-06-08 13:24:41,好像 吉姆餐厅的旋律,0,206034690521,1705732209,小皮的小皮揣
1063,2019-06-08 13:24:28,这跟超级乐队差太多了吧（没有崇洋媚外的意思）,1,206034680421,1352681443,小妖怪欧尼桑
1064,2019-06-08 09:17:18,推荐面孔我更喜欢的一首歌《影子》,0,206009388821,2262961965,逆游的金鱼_qq1164
1065,2019-06-08 09:16:18,《梦》的前奏响起的时候，我的眼睛已经看不清了，眼泪完全止不住…想起了我十几岁的样子，那时是最好的最单纯的我，我今年39岁。很开心我没有错过那个最好的时代！唐朝、黑豹、超载、魔岩三杰、天堂、鲍家街、面孔、子曰、新裤子、地婴、郑均、许巍……以及我很喜欢铁玉兰,0,206009286021,2262961965,逆游的金鱼_qq1164
1066,2019-06-08 02:50:19,助力棒！那谁谁男团居然第二！流量小生啊！除了痛痒，都超过了！啥🔨哦！现在就是这样，好乐队不支持！这里不是选男团滴！,1,205984501321,1404534414,夺命大勇闯
1067,2019-06-08 02:41:36,面孔,1,205984285221,1556836026,Lｉｎk＇Z
1068,2019-06-08 01:54:53,低苦艾，布衣,1,205983091921,2512831901,TheAndy、ൠ
1069,2019-06-08 00:40:58,很想隔壁团也来！但是７月６号就来北京了！有组队吗！,1,205978026021,1329842292,爱吃菠萝的南荣海荣
1070,2019-06-07 23:10:00,面孔要淘汰了，还看个毛线啊，怎么优秀的老炮乐队,0,205964393621,1084568568,老子要睡觉了吗
1071,2019-06-07 23:00:43,葡萄不愤怒被淘汰了吗,1,205963180921,2310139536,139*****738_bd3335
1072,2019-06-07 22:36:28,超想看到博哥的乐队,0,205959716021,1717488570,那边哼哼
1073,2019-06-07 22:36:26,我爱盘尼西林啊啊啊啊啊啊啊啊啊啊全员都爱尤其主唱和鼓手全程都在截屏,0,205959712521,2434114438,妮儿_wx1635
1074,2019-06-07 20:23:20,腰乐队也是我很喜欢的一个乐队 可惜没有参加,0,205943004921,1215568643,147****0499_m1311
1075,2019-06-07 18:35:23,非得弄个偶像团体来让众人diss有意思吗…都知道定位不一样，非得搞到这个台上来干啥，看得我尴尬死了。,1,205933480921,2447582188,姓名不可以有空格
1076,2019-06-07 17:30:05,？？？？？？这个bongbong是个啥,1,205928159821,1705130960,玉小川阿
1077,2019-06-07 16:26:52,单曲循环好几天了……,0,205922931121,1295871803,Isabel布布丁丁
1078,2019-06-07 16:25:37,这才是摇滚好吗！陈辉范儿太正了！,0,205922849621,1295871803,Isabel布布丁丁
1079,2019-06-07 15:06:19,谁能把窦唯请出山？,0,205916065721,1498579774,晴晴朗朗天气
1080,2019-06-07 15:03:51,70后的太少，真正会欣赏面孔的观众都在哪里？,0,205915822721,1498579774,晴晴朗朗天气
1081,2019-06-07 15:01:04,面孔的最好,0,205915640721,1498579774,晴晴朗朗天气
1082,2019-06-07 14:36:40,因九馕而来 感谢安利,0,205913541421,1462337660,晓烟 宇云
1083,2019-06-07 13:57:48,昨天追完韩综追超级乐队《Superband》最新一期神仙打架。今天追乐队的夏天，音乐无国界，说我棒子走开，我是实话实说都是实力派,0,205910197221,2455686579, 隔壁老金
1084,2019-06-07 13:51:48,这俩男团 也是醉了 说实话是不喜欢男团但是真的有实力会抛开成见 问题唱了些啥啊 没技术没音准气息也不行 大概是为了节目效果把,1,205909680321,1002868021,知心伴.
1085,2019-06-07 13:37:47,九馕的推荐  啦啦啦,0,205908438621,2185133189,海盐味肖恩
1086,2019-06-07 13:25:57,盘林西尼加油,0,205907317821,1735515346,护肤液价格好过分
1087,2019-06-07 12:18:45,为什么没有谢天笑,1,205901161821,2314469997,猜设计的小胖子
1088,2019-06-07 11:24:07,太棒了,1,205896215721,2515238789,爱吃梨de高堂靖巧
1089,2019-06-07 09:48:51,沈黎晖当初多帅啊！岁月是杀猪刀啊,0,205886389421,1504003530,Lucky linlin
1090,2019-06-07 09:10:08,卜∵↖::,0,205882207221,2388386224,2388386224
1091,2019-06-07 04:13:52,面孔歌好听，不自觉就跟着进去了，高级厉害一万个赞,1,205859433221,2496391991,孤星天使之翼
1092,2019-06-07 04:08:43,想看子曰,0,205859383521,1489214142,子曰面孔
1093,2019-06-07 02:16:46,管你好不好看 能燥起来不！！！,1,205857568321,1230591272,186****9341_m1805
1094,2019-06-07 02:15:33,为什么没有Gala遗憾！！！！！！！！！！,1,205857557621,1230591272,186****9341_m1805
1095,2019-06-07 01:42:13,为什么落日飞车没有来,0,205856472621,1484810905,树里dd
1096,2019-06-06 23:24:54,耶耶耶好开森！但是今天有点蓝瘦香菇 一个群被踢 一个被解散……,0,205840208321,1735179891,伊巧是个九妹
1097,2019-06-06 23:09:43,没搞懂练习生来干嘛,1,205838091921,1357651502,具体啊
1098,2019-06-06 23:03:54,超级爱这个节目！终于有一个乐队的节目啦！求观众的手环！在电视前面一起燥！[坏笑][坏笑][坏笑],0,205837246221,1629169960,爱玉米的蘑菇小象
1099,2019-06-06 20:46:43,马马嘟嘟骑，超级好听,1,205819166721,1666599887,我是邵少爷
1100,2019-06-06 20:41:06,你有权利玩儿音乐，可你没资格扯淡[闭嘴],1,205818514421,1057580636,纳兰云康
1101,2019-06-06 20:09:29,这么好看的节目,0,205815132221,1372218508,爱喝可乐的东野天华
1102,2019-06-06 18:23:31,我不喜欢楠楠,0,205806404521,1735179891,伊巧是个九妹
1103,2019-06-06 18:18:20,叶罗丽,0,205806090021,1700131913,用户6555f449
1104,2019-06-06 18:04:44,好看,1,205805031921,1450591453,alexliuyi814
1105,2019-06-06 17:51:57,阿莫西林主唱有点狂,0,205804078521,1391037859,爱看电影の谷利亦竹
1106,2019-06-06 17:51:05,不论结果如何，大多数乐队是不需要通过这种节目来证明的。喜欢就行了。,0,205803992521,1435528250,擦擦拉丁
1107,2019-06-06 17:44:36,想看现场啊,0,205803465621,1749341593,用户6844d599
1108,2019-06-06 17:44:11,把二手也拉来吧,0,205803456721,1749341593,用户6844d599
1109,2019-06-06 16:31:05,很好的节目，相互交替，回忆经典，又有新生代,0,205798105321,1631264094,企鹅优优美美
1110,2019-06-06 15:50:14,我次奥,0,205795401321,1451080195,S_^妍tar
1111,2019-06-06 15:43:40,面孔《梦》这分简直让人愤怒，如果面孔被淘汰啊，还看鬼的摇滚啊。这不是讽刺吗？,0,205794915521,1487043324,喜欢旅游の壤驷傲冬
1112,2019-06-06 15:41:47,面孔的《梦》就是第一。面孔的音乐一响起就直击心底。三哥，辉哥牛牛牛牛牛,0,205794784921,1487043324,喜欢旅游の壤驷傲冬
1113,2019-06-06 14:49:12,这个夏天就指着这个节目活了，期待每年夏天都能这么嗨！,0,205791548321,1496739081,喜欢吃西瓜的拓跋真仪
1114,2019-06-06 13:52:34,盘尼西林 不喜欢 喜欢也是因为他们的不喜欢吧,0,205787846821,2385403616,欣欣_wx4530
1115,2019-06-06 13:31:42,有种迷幻风,0,205786363921,1451080195,S_^妍tar
1116,2019-06-06 13:21:55,这类的节目应该多有些,0,205785545521,1620048760,喜欢吃肉夹馍の胡母水风
1117,2019-06-06 13:21:42,快点更新吧,0,205785505721,1620048760,喜欢吃肉夹馍の胡母水风
1118,2019-06-06 13:21:16,好想听现场啊啊啊,0,205785483621,1451080195,S_^妍tar
1119,2019-06-06 13:18:28,起鸡皮疙瘩的那种♬(ノ゜∇゜)ノ♩,0,205785239721,1451080195,S_^妍tar
1120,2019-06-06 13:09:32,峰峰就是人家高中时候明媚的青春啊啊啊,0,205784396821,1451080195,S_^妍tar
1121,2019-06-06 09:24:49,呵呵……又模仿……去看看超级乐队，随便一个参赛的都可以吊打10个,0,205765604721,1323220900,大白兔兔兔吐
1122,2019-06-06 08:55:11,九连真人很厉害,0,205762940421,2452594786,风铃的声音1323
1123,2019-06-06 08:36:51,[色],1,205761204121,1684526282,祁宝舜hhhh
1124,2019-06-06 07:52:06,鼓手是真的帅 哈哈哈哈哈 ,1,205757019921,1504596290,Dragon佐佑
1125,2019-06-06 02:13:14,这都请的小孩来投票，他们知道面孔吗？可能听都没听过面孔。 你请七零八零来投票看看。 靠。我很愤怒,1,205740526621,1665546537,日出之前℡请将悲伤终结
1126,2019-06-06 02:04:31,有耳病吧！面孔分这么低不看了[发怒][发怒][发怒]支持面孔 支持原味摇滚🤘️🤘️🤘️🤘️,0,205740283621,1606219257,喜欢打网球の司空黎明
1127,2019-06-06 01:39:58,被盘尼西林圈粉～,0,205739458721,1205365640,小兔纸I🐰
1128,2019-06-06 01:17:57,这个节目制作的太牛了吧！完全看不够！！,1,205738547721,2016630398,Jack_cheung
1129,2019-06-06 01:08:18,请问能邀请海鹏森吗[害羞],0,205738015321,1504434274,喜欢武术de颛孙幼柏
1130,2019-06-06 00:57:28,我就想问问，大西安的乡党们。 没人支持一下黑撒吗？  就有十来年了吧，支持一下吧!走起,1,205737298421,2464177252,本不该_wx1927
1131,2019-06-06 00:40:10,刘峥嵘应该去当评委，也许人家不屑吧,0,205735808521,1421772535,爱弹吉他de相里秀越
1132,2019-06-06 00:38:46,没有二手玫瑰很失败,0,205735650821,1277350390,lllslove110
1133,2019-06-06 00:33:50,各位大佬们到合肥来啊，合肥也有音乐的欣赏人[撇嘴],0,205735053921,2385785956,2385785956
1134,2019-06-06 00:20:36,好想花儿,0,205733233921,1266483243,131****1906_m1278
1135,2019-06-05 23:53:34,我知道一个。。扭曲的机器。。看了这个节目才对乐队有了初步的认识。。,0,205728919121,2438136431,我是阿靥哟
1136,2019-06-05 23:17:22,感觉面孔很棒啊,0,205724909021,1682066512,用户64424c50
1137,2019-06-05 23:08:44,换点友情亲情励志的歌,0,205723813421,1709183511,uki976
1138,2019-06-05 23:04:35,太棒这首歌,0,205723212521,1608494629,我是叶蓉
1139,2019-06-05 22:34:37,好,0,205719300721,2344461422,仙仔仔(=_=)
1140,2019-06-05 22:26:56,竟然没有苏阳乐队,0,205718255121,1717427222,用户665ddc16
1141,2019-06-05 22:21:41,怎么不请  逃跑计划来[撇嘴],0,205717455521,1185990729,159****2562_m2744
1142,2019-06-05 22:13:11,像看二手玫瑰来了会是什么样。,0,205716421821,1316525555,爱喝橙汁の公仲俊雄
1143,2019-06-05 22:01:32,长的帅？谁真自信,1,205714810721,1443462646,全乡希望
1144,2019-06-05 21:50:04,好节目,0,205713237821,2268559482,守拙.绿
1145,2019-06-05 21:43:31,崔健 窦唯  罗琦 何勇 张楚 周晓鸥 ,0,205712440821,1005631267,老歌就酒
1146,2019-06-05 21:38:21,这是目前为止我听到最好听的声音，夹克眼镜男,0,205711797021,2469716368,Kiki.w1
1147,2019-06-05 21:38:13,现场那些九零后投票的，你们真的认识面孔吗？真的懂摇滚吗？节目组敢不敢请夜叉，零一？,1,205711767021,2236879863,李成浩_vip
1148,2019-06-05 21:33:56,旅行团的味道是 夏天扑面而来的清风,0,205711228421,2194992532,十年许
1149,2019-06-05 21:26:16,满怀期待以为落日飞车会来[流泪]可能忙着出差吧hhhhhh,0,205710286521,1728893426,NKChan_
1150,2019-06-05 21:14:38,这个猴子军团就是纯模仿林肯公园,0,205708764821,1686930386,用户648c83d2
1151,2019-06-05 21:03:13,迷幻摇滚,0,205707313421,1686930386,用户648c83d2
1152,2019-06-05 21:02:25,来看吴青峰,1,205707209021,1444215287,小先生《龙龙》
1153,2019-06-05 21:00:52,1,0,205707031721,2468030151,Aurora ° 浅陌
1154,2019-06-05 20:32:08,为啥没有二手玫瑰？,1,205703575021,2349442532,是执着、是洒脱。
1155,2019-06-05 20:28:53,要求谢天笑，你们把他请来，我保证一直给你们充会员，你整个苏打绿来评，不知道是我对摇滚的理解错了？还是你们对摇滚的要求降低了？痛仰也不是老谢的对手啊,1,205703220421,1215606975,冷血动物我我我
1156,2019-06-05 20:23:35,無BEYOND不摇滚,0,205702589821,1366549079,大地母亲在庇护着你
1157,2019-06-05 20:06:46,五月天呢,0,205700867521,1330522442,汝此。
1158,2019-06-05 19:39:35,杭盖、九宝、二手玫瑰能来不,0,205697980421,1109177479,316724824
1159,2019-06-05 19:20:23,皇后皮箱这属于抄袭吗 可以去听听Far From Any Road (Main Title Theme from &quot;True Detective&quot;) 简直一毛一样,0,205695981421,1341759484,Catherine.liu
1160,2019-06-05 19:19:48,为什么没有二手玫瑰,0,205695907321,1743214050,用户67e755e2
1161,2019-06-05 19:09:12,感觉这个风格有点像五月天,0,205694924321,1295193165,宠乐园宠物会所
1162,2019-06-05 18:55:05,吴青峰唱的同桌的你我醉了,0,205693629821,1617991049,功德无量の安纳托里斯托克
1163,2019-06-05 18:50:56,会,0,205693275021,1648417779,超爱柔道の梁丘半烟
1164,2019-06-05 18:30:56,看的我泪流满面。某一刻还想起了大张伟。,0,205691742721,2491032463,玫瑰她妈
1165,2019-06-05 18:29:15,望闻问切啊啊啊i 天气。为。i说。呃我是五胡乱华，v。u饿你风华绝代是我委曲求全啊啊L力量联盟玩家，噢。h 饿啊啊这是我张树。i大事。 到酒店了,0,205691652221,1470871888,喜欢吃铜锣烧的百里米雪
1166,2019-06-05 18:27:03,[色],0,205691447621,1479961298,喜欢吃麻辣香锅の公玉茂德
1167,2019-06-05 18:12:26,面孔一开口眼睛湿润了,0,205690252421,1706216254,l888862
1168,2019-06-05 17:23:25,要是我家驹的乐队没有解散就好了,0,205686336421,1716696442,咯嘛理解
1169,2019-06-05 17:05:12,这个要是梁博绝对不投,0,205684902821,1645335161,超爱喝红茶の漆雕承颜
1170,2019-06-05 17:04:14,面孔的梦把我眼泪听出来了,0,205684830021,1500479473,喜欢弹吉他的jane
1171,2019-06-05 17:03:34,痛仰痛仰,0,205684684021,2278388128,李丑丑96
1172,2019-06-05 16:38:20,二手玫瑰呢,1,205682950621,1742623269,用户67de5225
1173,2019-06-05 16:28:32,为什么没有人找窦唯做嘉宾呢,0,205682285221,1299372793,XX—juan
1174,2019-06-05 15:38:26,面孔票数这么低下面做得全是傻逼,0,205679142621,1422201403,凝固的黎明1980
1175,2019-06-05 15:29:18,孩子就是孩子，欣赏不了沉淀而有涵养的东西，比如 梦  这首歌,1,205678603321,2446953680,悔不曾经
1176,2019-06-05 15:25:47,实在是太不摇滚了！,1,205678390521,1673391184,超爱吃香肠の东里沈静
1177,2019-06-05 15:20:29,喜欢盘尼西林，旅行团和宇宙人！,0,205678143221,1723859434,紫苏团团
1178,2019-06-05 15:15:26,"


kl",0,205677798121,1379947593,爱晨练de公上雅畅
1179,2019-06-05 15:14:27,五月天,1,205677748321,178618952,骆钰淞
1180,2019-06-05 14:32:49,这个节目太棒了,0,205675009121,1422585336,爱吃薯条de皇甫高峰
1181,2019-06-05 14:31:39,这些感受能整个东北话的不，应该能挺好听哒呀[得意],0,205674952021,1422585336,爱吃薯条de皇甫高峰
1182,2019-06-05 13:59:34,姜还是老的辣，年轻人也可以崛起，但是作音乐也好，做事也罢，没态度你就只能被表象的东西所喜欢，但内外的那些东西，所沉淀的那些才华注定会把你们拥挤下去,1,205672782421,2446953680,悔不曾经
1183,2019-06-05 13:41:22,面孔这分打的高晓松脸都绿了,0,205671560221,2501299002,郭小纯喏
1184,2019-06-05 13:18:30,这个节目有个失败的地方就是找了太多90后当乐迷,1,205669530721,1702960839,Solong1989
1185,2019-06-05 13:11:27,哈哈哈哈哈哈。bongbong 压力好大.下面的看者全是王之蔑视,0,205668849921,1568881024,请叫我颖哥Q
1186,2019-06-05 13:01:11,好喜欢好喜欢旅行团乐队！！！！,0,205667786221,2369062291,2369062291
1187,2019-06-05 12:53:49,真帅 真的是帅，这个吉他 键盘 外形也太帅了吧,0,205667123121,1606909183,呱呱呱呱呱呱叫的啥
1188,2019-06-05 12:42:39,我哦摸着无忧无虑pfdac,0,205666063221,1355656150,.你的琪儿
1189,2019-06-05 12:05:57,为高晓松点进来的,0,205662720221,2475698070,烯Catherine
1190,2019-06-05 10:58:44,Rocker不是目无尊长，不能犹豫，那些碎嘴教这个教那个,1,205657791921,2336548366,以后的以后、拿命爱自己_wx1925
1191,2019-06-05 10:54:12,插电的乐器也都可以弄个小腰包了，不用拖着那么老长的线，面孔的欧阳一聊大家都流泪了，真得是时代变迁,0,205657496821,4397334713,0倾城小胖0
1192,2019-06-05 10:38:47,黑豹乐队,0,205656253721,1619662404,喜欢上网de呼延浩淼
1193,2019-06-05 10:09:04,bongbong什么玩意放出来了,0,205653713821,1477975550,喜欢马拉松的东里思云
1194,2019-06-05 10:04:59,面孔《梦》得分太低啊，我觉得是最好的一首歌,0,205653334321,1487043324,喜欢旅游の壤驷傲冬
1195,2019-06-05 09:53:08,摇滚也是有不同风格的，但是那两支男团乐队，在一帮老炮里，多少有点违和了,0,205652302021,4397334713,0倾城小胖0
1196,2019-06-05 09:30:01,现在的年轻人不懂以前那个年代的摇滚,1,205650265321,1423064308,博ྂ龙ྂ
1197,2019-06-05 08:51:54,这首歌在毕业季，一直重复就好了，不会错,1,205646803621,1014221877,kurlez11
1198,2019-06-05 08:46:44,台下90来人都是90后好么....根本不懂那个年代的情怀...,0,205646351121,1400711630,大王大王大王1111
1199,2019-06-05 08:03:24,俄大图天 hhpo&apos;,0,205642282421,2353770744,Ainy_wx1620
1200,2019-06-05 07:44:05,主唱的声音好干净，在一个中年大叔身上听到了赤子之心，爱你们[微笑],0,205640253421,2502951169,姜韦韦的山色
1201,2019-06-05 07:38:55,为甚我看了这个节目就想去再听听窦唯呢,0,205639778221,1498579774,晴晴朗朗天气
1202,2019-06-05 07:37:41,mm,0,205639638921,1304022928,黄大yo
1203,2019-06-05 04:27:32,面孔的歌是最让我有感觉的，还是之前的乐队厉害,1,205625797221,1097258695,136****7994_m1333
1204,2019-06-05 02:32:32,黑豹，零点，指南针，很怀念呀虽然我是一个95后的小孩但是这就是摇滚，皇后枪炮都是我喜欢的。,1,205623695421,1352830819,别起我的名
1205,2019-06-05 02:30:04,看看评论会不会被删,1,205623646821,1452623288,EVEN-FOREST
1206,2019-06-05 02:27:10,辉哥老了，没有当年的力量感了·哎,0,205623573421,1385256072,爱喝牛奶的子车天慧
1207,2019-06-05 02:20:03,我是来看面孔砸场子的···哈哈,0,205623408721,1385256072,爱喝牛奶的子车天慧
1208,2019-06-05 02:15:17,盘尼西林很过瘾   很爽,0,205623259721,1660876347,阿甘少尉
1209,2019-06-05 02:14:04,我看见了  面孔乐队？？？眼花了吗？？,0,205623265721,1385256072,爱喝牛奶的子车天慧
1210,2019-06-05 02:03:23,bongbong乐队一耳朵后我就快进了     个人原因,0,205623024521,1660876347,阿甘少尉
1211,2019-06-05 01:56:25,面孔乐队我最喜欢    太厚实了    ,0,205622829421,1660876347,阿甘少尉
1212,2019-06-05 01:48:26,万青呢？？？,0,205622579821,1455713693,Max小呆199592
1213,2019-06-05 01:37:53,枪炮玫瑰,1,205622219121,1386089685,简       白
1214,2019-06-05 01:37:35,最爱高虎,0,205622182021,1676262597,超爱吃菠萝de公孟宇荫
1215,2019-06-05 01:32:25,gala乐队没来,1,205621996021,2075515999,王Cheche
1216,2019-06-05 01:30:47,kawa来啊,0,205621880521,1272200356,159****7507_m2964
1217,2019-06-05 01:23:56,棒棒 能有为乐队展示和宣传的节目,0,205621620221,1059756073,yolina9901
1218,2019-06-05 01:21:55,其实我想看看二手玫瑰,1,205621466021,2087884600,朱贵琨
1219,2019-06-05 01:12:19,棒,0,205620833221,1243680554,138****5161_m1565
1220,2019-06-05 01:01:50,我想要二手玫瑰,1,205620099621,165885172,冻此打次
1221,2019-06-05 00:47:18,为什么没有二手玫瑰,1,205618807621,1006278608,李铁柱就是我
1222,2019-06-05 00:35:23,评论呢？,0,205617512621,5162377877,66375881-FED6-4548-A19F-67FCB3CAF454
1223,2019-06-05 00:34:01,支持面孔 ,0,205617303821,1611129804,MI的毒药
1224,2019-06-05 00:31:16,我虽然不懂音乐 但面孔乐队真的震撼到我了 支持面孔 我记住你了[微笑],0,205616970421,1611129804,MI的毒药
1225,2019-06-05 00:30:41,什么鬼,1,205616900521,2024829063,AWANXU
1226,2019-06-05 00:28:03,面孔乐队唱这么好 现场观众是撒比吗 不投票 等着投你吗呢 一个个脑子让驴踢了[发怒],0,205616572721,1611129804,MI的毒药
1227,2019-06-05 00:27:53,为青峰而来,0,205616572421,1626546544,Ivy10259
1228,2019-06-04 23:59:25,金属党感觉除了猴子乐队还不错 别的都不太喜欢,1,205612280821,1365741115,不爱吃螃蟹得兰博
1229,2019-06-04 23:56:44,一会儿说不在乎这个不在乎那个，你不在乎就不要来参加呀，自相矛盾吗？,1,205612063621,2396590328,雪夜凝霜
1230,2019-06-04 23:51:20,看到面孔，真的哭了。这才是青春！,0,205611530921,1223828138,189****6677_m2186
1231,2019-06-04 23:34:33,面孔最好,1,205609679521,1209392174,爱奇艺用户_1209392174
1232,2019-06-04 23:29:16,弹幕去哪了,0,205609078321,2025331862,阿斗斗斗NED
1233,2019-06-04 23:22:01,马东就少说几句话吧，不尴尬吗？非让人分伯仲。这不是懂不懂摇滚的事吧。,1,205608206421,1398932150,张彬彬frank
1234,2019-06-04 23:16:00,超级牛逼的节目，我喜欢，,1,205607398521,2147565391,marilynvito
1235,2019-06-04 23:15:32,"

m",0,205607358821,1217507242,183****8791_m1638
1236,2019-06-04 23:13:06,1,0,205607066321,1346192826,亭亭玉立の卢布娜科蒂
1237,2019-06-04 22:57:59,鼓手好帅啊,0,205605030421,1407471153,爱彩虹ll
1238,2019-06-04 22:51:31,吴青峰什么鬼,1,205604184621,2150997484,昵称都被占了还取毛线
1239,2019-06-04 22:50:53,乐队的人都很纯真,0,205604128121,1407471153,爱彩虹ll
1240,2019-06-04 22:50:41,666,0,205604094821,1709043035,用户65dded5b
1241,2019-06-04 22:50:14,乐队的人比其他的平和啊，说唱 街舞都爱diss别人,0,205604045721,1407471153,爱彩虹ll
1242,2019-06-04 22:46:08,旅行团第一应该名至实归，第二期还没看，2015年开始听旅行团的歌，是成熟的不非常摇滚的乐队，于是我不再唱歌，逝去的歌等旋律很好听，乐队的夏天，并非都摇滚，另外盘尼西林也很赞的！,1,205603469921,1271781708,13482864096
1243,2019-06-04 22:42:38,从阵容来说比中国乐队强多了,1,205603000621,2395776571,1125532335
1244,2019-06-04 22:39:09,练习生来搞笑的么,1,205602497721,2037759097,Slade_
1245,2019-06-04 22:24:15,来了些小角色，真正厉害的没来,1,205600328221,1619180043,艺1术2人3生4
1246,2019-06-04 22:11:30,中国摇滚巅峰，黑豹，唐朝，零点，最帅摇滚人窦唯。。。,0,205598560221,1007709455,骏格格～
1247,2019-06-04 22:10:03,想念beyond,1,205598354621,2412127377,大圣你好啊
1248,2019-06-04 22:03:52,看到第二集，现在喜欢funk的那个click#15和九连真人，就是看完了还能记住，还回放看了好几遍,0,205597414421,2420981221,higko1105
1249,2019-06-04 21:18:28,为什么，退出来再进去不直接播放，还要广告,1,205591208021,2625820391,山丘之wang
1250,2019-06-04 21:11:46,特别喜欢皇后皮箱的主唱小姐姐，这首歌也好听，循环中,0,205590322921,1438016672,爱吃火腿的东宫和西宫
1251,2019-06-04 20:32:14,面孔太帅了，辉哥唱的好好听,0,205585172021,2099166128,无敌檬宝宝
1252,2019-06-04 20:17:27,不错，希望老乐队也出来燥燥,1,205583406221,1388432079,刹那一卷毛
1253,2019-06-04 20:12:28,面孔这么低的分，说明台下不听摇滚的小孩太多！,0,205582831721,1290370565,189****1806_m2527
